rt,x,x_denoise,x_detrend
27.4667444574096,2.5711,1.71817937041937,-2.6892941366998
27.441073512252,2.0537,1.60571325472015,-3.20760037631733
27.4154025670945,1.7433,1.48837490247143,-3.51890661593487
27.389731621937,1.4329,1.36729357404279,-3.8302128555524
27.3640606767795,0.59128,1.24363032904557,-4.67273909516994
27.3383897316219,1.5364,1.11855947512535,-3.72852533478747
27.3127187864644,-0.20361,0.993250255978894,-5.46944157440501
27.2870478413069,0.5765,0.868849108786624,-4.69023781402254
27.2613768961494,1.2555,0.74646279951465,-4.01214405364007
27.2357059509918,-0.071049,0.627142717276651,-5.33959929325761
27.2100350058343,1.7729,0.511870576915874,-3.49655653287514
27.1843640606768,1.1668,0.401545743010375,-4.10356277249268
27.1586931155192,0.22316,0.296974349516534,-5.04810901211021
27.1330221703617,0.78249,0.198860348178659,-4.48968525172775
27.1073512252042,-0.23317,0.107798576591068,-5.50625149134528
27.0816802800467,-0.1154,0.0242698943415472,-5.38938773096282
27.0560093348892,1.1816,-0.0513616061005389,-4.09329397058035
27.0303383897316,0.061512,-0.118849347300472,-5.21428821019789
27.0046674445741,-0.012398,-0.178063044992219,-5.28910444981542
26.9789964994166,-1.8926,-0.22898562264701,-7.17021268943295
26.953325554259,-0.88072,-0.271708399816788,-6.15923892905049
26.9276546091015,0.76818,-0.306424718524093,-4.51124516866802
26.901983663944,-1.2479,-0.333422194309801,-6.52823140828556
26.8763127187865,-0.52738,-0.35307379601817,-5.80861764790309
26.8506417736289,0.20838,-0.365827970835291,-5.07376388752063
26.8249708284714,-0.39482,-0.372198038462974,-5.67787012713816
26.7992998833139,-0.60082,-0.372751080682141,-5.8847763667557
26.7736289381564,-0.36573,-0.368096550125512,-5.65059260637323
26.7479579929988,0.23794,-0.358874815127623,-5.04782884599077
26.7222870478413,-1.8635,-0.345745846430858,-7.1501750856083
26.6966161026838,0.98944,-0.329378236757756,-4.29814132522583
26.6709451575263,0.78249,-0.310438726334657,-4.50599756484337
26.6452742123687,0.67949,-0.289582386941659,-4.6099038044609
26.6196032672112,-0.77772,-0.267443594574307,-6.06802004407844
26.5939323220537,0.60606,-0.244627896955625,-4.68514628369597
26.5682613768961,-1.0424,-0.221704857557491,-6.33451252331351
26.5425904317386,-0.43917,-0.199201933087924,-5.73218876293104
26.5169194865811,0.4735,-0.177599417157282,-4.82042500254858
26.4912485414236,-0.57173,-0.157326459591901,-5.86656124216611
26.465577596266,-0.46873,-0.1387581491049,-5.76446748178365
26.4399066511085,-0.93985,-0.122213627183895,-6.23649372140118
26.414235705951,-1.2183,-0.107955183466328,-6.51584996101872
26.3885647607935,-1.3356,-0.0961882678194461,-6.63405620063625
26.3628938156359,1.2259,-0.0870623420176187,-4.07346244025378
26.3372228704784,-0.36573,-0.080672484426023,-5.66599867987132
26.3115519253209,1.0929,-0.0770616544866601,-4.20827491948885
26.2858809801634,-1.9073,-0.0762235200119592,-7.20938115910639
26.2602100350058,-0.76294,-0.0781057492000407,-6.06592739872392
